code,brand,category,color,price,currency,stock,inStock,sizes
SKU02306,Vans,shoe,Grey,77,USD,411,TRUE,"M,L,XL"
SKU04626,Sketchers,shoe,Ivory,54,USD,0,FALSE,"S,M,L"
SKU03703,Puma,shoe,Grey,84,USD,0,FALSE,"S,M,L,XL"
SKU09971,Onitsuka,shoe,Blue,86,USD,0,FALSE,"XXS,S,M,L"
SKU00349,Nike,shoe,Navy,39,USD,0,FALSE,"S,L"
SKU05502,Hummel,shoe,White,77,USD,0,FALSE,"S,M,L,XL"
SKU09766,Onitsuka,shoe,Ivory,89,USD,0,FALSE,"S,M,L"
SKU06727,Diadora,shoe,White,40,USD,0,FALSE,"S,M,L"
SKU02037,Vans,shoe,Grey,91,USD,1422,TRUE,"S,M"
SKU04320,Sketchers,shoe,White,31,USD,657,TRUE,"S,M"
SKU08009,Converse,shoe,Ivory,39,USD,1950,TRUE,"S,M,XL"
SKU03214,Puma,shoe,Grey,46,USD,0,FALSE,"S,M,L,XL"
SKU03557,Puma,shoe,Navy,33,USD,0,FALSE,"S,M"
SKU01361,Adidas,shoe,Green,30,USD,0,FALSE,"XS,M,XL"
SKU07683,NewBalance,shoe,White,76,USD,0,FALSE,"S,M,L"
SKU06932,Diadora,shoe,Grey,89,USD,503,TRUE,M
SKU04411,Sketchers,shoe,Navy,36,USD,0,FALSE,"XS,M"
SKU00246,Nike,shoe,Green,86,USD,0,FALSE,"S,M,L,XL,XXL"
SKU06869,Diadora,shoe,Khaki,72,USD,1881,TRUE,"XS,S,M"
SKU05618,Hummel,shoe,Navy,34,USD,0,FALSE,S
SKU03761,Puma,shoe,Black,43,USD,0,FALSE,"XS,M,L"
SKU02904,Vans,shoe,Red,52,USD,0,FALSE,"M,L,XL"
SKU09803,Onitsuka,shoe,Grey,84,USD,1973,TRUE,"M,L"
SKU00301,Nike,shoe,Blue,63,USD,1143,TRUE,"XS,M,L"
SKU03492,Puma,shoe,Grey,84,USD,0,FALSE,S
SKU03221,Puma,shoe,Khaki,53,USD,0,FALSE,"S,L,XL"
SKU00271,Nike,shoe,Navy,67,USD,0,FALSE,"S,M,XL"
SKU09695,Onitsuka,shoe,White,65,USD,1605,TRUE,"XS,S,M,L,XXL"
SKU08856,Converse,shoe,Green,37,USD,410,TRUE,"S,M,L"
SKU09929,Onitsuka,shoe,Khaki,91,USD,0,FALSE,"M,L"
SKU02004,Vans,shoe,Ivory,66,USD,0,FALSE,"XS,S,M,L"
SKU08361,Converse,shoe,Navy,60,USD,0,FALSE,"XXS,S,M"
SKU06181,Diadora,shoe,Grey,33,USD,1011,TRUE,"S,M,L,XL"
SKU00172,Nike,shoe,White,77,USD,0,FALSE,"S,M,L,XL"
SKU08910,Converse,shoe,Navy,53,USD,1928,TRUE,"S,M,L"
SKU09281,Onitsuka,shoe,Blue,42,USD,178,TRUE,"S,M,L,XL"
SKU08187,Converse,shoe,Ivory,53,USD,0,FALSE,"S,M,L,XL"
SKU02507,Vans,shoe,Black,97,USD,0,FALSE,"S,M,L"
SKU04350,Sketchers,shoe,Blue,51,USD,47,TRUE,M
SKU09243,Onitsuka,shoe,Black,75,USD,0,FALSE,"M,L,XL"
SKU03192,Puma,shoe,Khaki,61,USD,0,FALSE,"S,M,L,XL"
SKU08982,Converse,shoe,Green,70,USD,0,FALSE,"XS,M,L"
SKU02947,Vans,shoe,Red,87,USD,0,FALSE,"XXS,XS,M,L"
SKU09777,Onitsuka,shoe,Ivory,87,USD,598,TRUE,"S,M,XXL"
SKU03300,Puma,shoe,Green,78,USD,546,TRUE,"XXS,S,M,L"
SKU09477,Onitsuka,shoe,Red,71,USD,0,FALSE,"XS,L"
SKU05642,Hummel,shoe,Green,42,USD,481,TRUE,"S,M,XL"
SKU00888,Nike,shoe,Ivory,68,USD,0,FALSE,"S,M,L,XXL"
SKU01377,Adidas,shoe,Green,33,USD,0,FALSE,"M,L,XXL"
SKU04414,Sketchers,shoe,Yellow,46,USD,0,FALSE,"XXS,M,L"
SKU08015,Converse,shoe,White,78,USD,0,FALSE,"S,M,L"
SKU09721,Onitsuka,shoe,Red,62,USD,759,TRUE,"S,M,L"
SKU04182,Sketchers,shoe,Yellow,51,USD,1493,TRUE,"XS,M"
SKU09031,Onitsuka,shoe,Ivory,63,USD,1104,TRUE,"XS,S,M,L"
SKU03464,Puma,shoe,Navy,67,USD,76,TRUE,"XS,M,L"
SKU02596,Vans,shoe,Navy,95,USD,0,FALSE,"S,M,L,XL"
SKU03201,Puma,shoe,Red,92,USD,0,FALSE,"S,M,L"
SKU01085,Adidas,shoe,Blue,38,USD,189,TRUE,"S,M,L"
SKU04651,Sketchers,shoe,Green,30,USD,1584,TRUE,"S,M,L"
SKU07169,NewBalance,shoe,Ivory,82,USD,0,FALSE,"S,M"
SKU01207,Adidas,shoe,Navy,89,USD,886,TRUE,"S,M"
SKU08003,Converse,shoe,White,70,USD,867,TRUE,"S,L"
SKU01785,Adidas,shoe,Red,38,USD,367,TRUE,"S,M,L"
SKU07672,NewBalance,shoe,Grey,90,USD,1911,TRUE,"S,M,L"
SKU03799,Puma,shoe,Navy,71,USD,1059,TRUE,"S,M,L"
SKU05261,Hummel,shoe,Khaki,93,USD,1408,TRUE,"S,M,L,XL"
SKU08257,Converse,shoe,Red,86,USD,0,FALSE,"XXS,M,L"
SKU00425,Nike,shoe,Ivory,98,USD,1047,TRUE,"XS,M"
SKU04619,Sketchers,shoe,Black,41,USD,347,TRUE,"S,M,L"
SKU07342,NewBalance,shoe,Khaki,57,USD,28,TRUE,"M,L"
SKU05154,Hummel,shoe,Ivory,75,USD,1870,TRUE,"M,L,XXL"
SKU09373,Onitsuka,shoe,Grey,44,USD,707,TRUE,"S,M,L"
SKU06351,Diadora,shoe,Ivory,66,USD,459,TRUE,"XS,S,M,L"
SKU04341,Sketchers,shoe,Navy,41,USD,0,FALSE,"XXS,S,M"
SKU07291,NewBalance,shoe,Black,32,USD,841,TRUE,"M,L"
SKU04882,Sketchers,shoe,White,81,USD,1167,TRUE,"S,M,L,XL"
SKU05786,Hummel,shoe,Black,39,USD,40,TRUE,"XS,S,M,L"
SKU00390,Nike,shoe,Red,55,USD,0,FALSE,"S,M,L,XL"
SKU09524,Onitsuka,shoe,White,60,USD,0,FALSE,"S,M,XXL"
SKU03359,Puma,shoe,Grey,79,USD,0,FALSE,"S,M,L"
SKU00035,Nike,shoe,Khaki,62,USD,1730,TRUE,"M,L"
SKU07778,NewBalance,shoe,Red,90,USD,600,TRUE,"XXS,L"
SKU01708,Adidas,shoe,Grey,83,USD,0,FALSE,"S,M,L,XL,XXL"
SKU09245,Onitsuka,shoe,White,74,USD,715,TRUE,"S,M,XL"
SKU00173,Nike,shoe,Yellow,76,USD,1266,TRUE,"S,M,L"
SKU09223,Onitsuka,shoe,White,78,USD,0,FALSE,"S,M,L,XL,XXL"
SKU04355,Sketchers,shoe,Grey,36,USD,778,TRUE,"S,L,XXL"
SKU07151,NewBalance,shoe,Ivory,49,USD,0,FALSE,"S,M,L"
SKU06235,Diadora,shoe,Khaki,56,USD,0,FALSE,"S,M,L,XL"
SKU05409,Hummel,shoe,Khaki,48,USD,1641,TRUE,"M,XL"
SKU08048,Converse,shoe,Green,92,USD,0,FALSE,"S,M,L,XL"
SKU09725,Onitsuka,shoe,Ivory,37,USD,1462,TRUE,"M,L"
SKU06716,Diadora,shoe,Ivory,71,USD,754,TRUE,"M,L"
SKU05918,Hummel,shoe,Ivory,84,USD,1154,TRUE,"XXS,M,L"
SKU09565,Onitsuka,shoe,White,73,USD,0,FALSE,"S,M"
SKU02617,Vans,shoe,Ivory,99,USD,0,FALSE,"XXS,M,L"
SKU07047,NewBalance,shoe,Black,46,USD,1333,TRUE,"S,M,L"
SKU09327,Onitsuka,shoe,Navy,38,USD,1995,TRUE,"XS,M,L"
SKU08479,Converse,shoe,Yellow,56,USD,0,FALSE,"XXS,S,M,L"
SKU04937,Sketchers,shoe,Ivory,40,USD,1383,TRUE,"S,M,L"
SKU01058,Adidas,shoe,Red,52,USD,723,TRUE,"S,M,XL"
SKU07345,NewBalance,shoe,White,53,USD,381,TRUE,"S,L"
SKU07555,NewBalance,shoe,Green,51,USD,0,FALSE,"S,M,L,XL"
SKU04256,Sketchers,shoe,Khaki,83,USD,1912,TRUE,"XXS,M,L"
SKU01048,Adidas,shoe,Navy,63,USD,640,TRUE,"XS,S,M,XL"
SKU03421,Puma,shoe,Khaki,35,USD,0,FALSE,"S,M"
SKU04468,Sketchers,shoe,Blue,34,USD,0,FALSE,"S,M,L,XXL"
SKU05300,Hummel,shoe,Green,90,USD,1894,TRUE,"M,XL"
SKU05878,Hummel,shoe,Ivory,71,USD,1857,TRUE,"XS,S,M"
SKU09870,Onitsuka,shoe,Yellow,75,USD,0,FALSE,"S,M,XL,XXL"
SKU09714,Onitsuka,shoe,Blue,67,USD,1682,TRUE,"M,L,XL,XXL"
SKU07104,NewBalance,shoe,Grey,83,USD,0,FALSE,"S,M,L"
SKU01596,Adidas,shoe,Green,92,USD,1695,TRUE,"XS,M,L"
SKU03863,Puma,shoe,Red,95,USD,0,FALSE,"S,M,L"
SKU04285,Sketchers,shoe,Grey,46,USD,1585,TRUE,"XS,S,M,L"
SKU05535,Hummel,shoe,Red,76,USD,0,FALSE,"M,L"
SKU04104,Sketchers,shoe,Blue,54,USD,0,FALSE,"S,M,L"
SKU08991,Converse,shoe,Black,95,USD,0,FALSE,"XS,S,M,L,XL"
SKU00405,Nike,shoe,Grey,71,USD,0,FALSE,"S,M,L,XL"
SKU04890,Sketchers,shoe,Green,81,USD,22,TRUE,"S,M,L,XXL"
SKU05199,Hummel,shoe,Green,33,USD,0,FALSE,"XS,S,M,L,XL"
SKU02814,Vans,shoe,Blue,87,USD,1924,TRUE,"XS,M,L,XL"
SKU09364,Onitsuka,shoe,Black,62,USD,1080,TRUE,"S,M,L"
SKU03084,Puma,shoe,Blue,31,USD,32,TRUE,"M,L"
SKU02372,Vans,shoe,Yellow,38,USD,1688,TRUE,"XS,M,L,XXL"
SKU07627,NewBalance,shoe,White,63,USD,1187,TRUE,"XS,S,M,L,XL"
SKU06599,Diadora,shoe,White,78,USD,692,TRUE,"XS,S,M,L"
SKU06711,Diadora,shoe,Red,68,USD,110,TRUE,"XS,S,M,L"
SKU08037,Converse,shoe,Ivory,56,USD,1502,TRUE,"M,L,XL"
SKU03789,Puma,shoe,Khaki,91,USD,0,FALSE,"S,M,L"
SKU00046,Nike,shoe,Grey,95,USD,0,FALSE,"M,L"
SKU09213,Onitsuka,shoe,Black,99,USD,0,FALSE,"S,L,XL"
SKU09417,Onitsuka,shoe,Navy,62,USD,0,FALSE,"M,L"
SKU03921,Puma,shoe,Red,70,USD,982,TRUE,"S,M,L"
SKU00094,Nike,shoe,Green,62,USD,0,FALSE,"XS,S,M,XL"
SKU08036,Converse,shoe,Ivory,31,USD,0,FALSE,"S,M,L"
SKU09960,Onitsuka,shoe,Khaki,59,USD,1467,TRUE,M
SKU07490,NewBalance,shoe,Navy,69,USD,0,FALSE,"M,L"
SKU02198,Vans,shoe,Khaki,35,USD,0,FALSE,"XS,S,M,L"
SKU01004,Adidas,shoe,Green,38,USD,0,FALSE,"S,M,L"
SKU06051,Diadora,shoe,White,43,USD,357,TRUE,"M,L,XL"
SKU08863,Converse,shoe,Red,42,USD,0,FALSE,"XS,S,M,L"
SKU07762,NewBalance,shoe,Grey,36,USD,363,TRUE,"S,M,L"
SKU08448,Converse,shoe,Navy,82,USD,1700,TRUE,"S,M,L"
SKU07908,NewBalance,shoe,White,59,USD,0,FALSE,"S,M,L"
SKU01131,Adidas,shoe,Ivory,86,USD,0,FALSE,M
SKU04777,Sketchers,shoe,Ivory,60,USD,0,FALSE,"S,M,L"
SKU00338,Nike,shoe,Black,83,USD,521,TRUE,"XXS,S,M,L,XL"
SKU01376,Adidas,shoe,Khaki,44,USD,0,FALSE,"S,M"
SKU01357,Adidas,shoe,Blue,53,USD,0,FALSE,"XS,S,M,L,XL"
SKU03432,Puma,shoe,Red,91,USD,1343,TRUE,"S,M,L"
SKU05570,Hummel,shoe,Grey,88,USD,0,FALSE,"XS,S,M,L,XL"
SKU01404,Adidas,shoe,Yellow,72,USD,0,FALSE,"S,M,L"
SKU02776,Vans,shoe,Black,83,USD,19,TRUE,"M,L,XL"
SKU01494,Adidas,shoe,Grey,72,USD,701,TRUE,"S,M,L,XL,XXL"
SKU03964,Puma,shoe,Grey,42,USD,0,FALSE,"S,M,L,XL"
SKU08888,Converse,shoe,Yellow,97,USD,1957,TRUE,"S,M,L,XXL"
SKU06040,Diadora,shoe,Blue,95,USD,0,FALSE,"S,M"
SKU06458,Diadora,shoe,Green,39,USD,1413,TRUE,"S,L,XL"
SKU08741,Converse,shoe,Navy,55,USD,535,TRUE,"XS,M,L"
SKU05521,Hummel,shoe,White,72,USD,0,FALSE,"XXS,L"
SKU06989,Diadora,shoe,White,68,USD,1950,TRUE,S
SKU03571,Puma,shoe,Navy,59,USD,0,FALSE,M
SKU03931,Puma,shoe,Black,44,USD,1885,TRUE,"S,M,L,XL"
SKU01153,Adidas,shoe,Red,72,USD,907,TRUE,"S,M,L,XL"
SKU04505,Sketchers,shoe,Yellow,79,USD,0,FALSE,"XS,S"
SKU04877,Sketchers,shoe,Blue,46,USD,413,TRUE,"S,M,L"
SKU05006,Hummel,shoe,Khaki,66,USD,60,TRUE,"S,M,L,XL"
SKU09600,Onitsuka,shoe,Grey,59,USD,630,TRUE,S
SKU00649,Nike,shoe,White,60,USD,1856,TRUE,"M,L"
SKU07422,NewBalance,shoe,Navy,65,USD,0,FALSE,"S,M"
SKU07503,NewBalance,shoe,Yellow,68,USD,0,FALSE,"XS,S,M,L,XL"
SKU06007,Diadora,shoe,Yellow,41,USD,0,FALSE,"S,M,L,XL"
SKU07488,NewBalance,shoe,Ivory,74,USD,0,FALSE,"S,M,L"
SKU02494,Vans,shoe,Red,74,USD,431,TRUE,"S,M,XL"
SKU06211,Diadora,shoe,Navy,85,USD,0,FALSE,L
SKU08066,Converse,shoe,Yellow,50,USD,0,FALSE,"XS,S,M,XL"
SKU03360,Puma,shoe,Black,51,USD,285,TRUE,"S,M,L,XXL"
SKU09178,Onitsuka,shoe,Black,62,USD,0,FALSE,"XXS,XS,L"
SKU06881,Diadora,shoe,Ivory,61,USD,1068,TRUE,XL
SKU04406,Sketchers,shoe,Green,87,USD,0,FALSE,"XS,S,M,L"
SKU08710,Converse,shoe,Red,78,USD,519,TRUE,"XXS,XS,S,L"
SKU03336,Puma,shoe,White,51,USD,0,FALSE,"M,L"
SKU00140,Nike,shoe,White,43,USD,0,FALSE,"S,M"
SKU04819,Sketchers,shoe,White,55,USD,0,FALSE,"S,M"
SKU06100,Diadora,shoe,Grey,73,USD,0,FALSE,"M,L"
SKU05811,Hummel,shoe,Red,56,USD,401,TRUE,"S,M,L"
SKU03602,Puma,shoe,Khaki,55,USD,0,FALSE,"XXS,S,M"
SKU07461,NewBalance,shoe,White,74,USD,1423,TRUE,"XS,S,M,L,XL"
SKU07629,NewBalance,shoe,Green,65,USD,0,FALSE,"XS,S,M,L,XL"
SKU05235,Hummel,shoe,Black,68,USD,0,FALSE,"XS,S,M,L"
SKU03103,Puma,shoe,Ivory,80,USD,0,FALSE,"S,M,L"
SKU09498,Onitsuka,shoe,Yellow,39,USD,143,TRUE,"S,L,XL"
SKU00466,Nike,shoe,Yellow,76,USD,0,FALSE,"XXS,S,M,XXL"
SKU07839,NewBalance,shoe,Navy,50,USD,0,FALSE,"M,L"
SKU01383,Adidas,shoe,Ivory,100,USD,0,FALSE,"S,M,L,XL"
SKU04670,Sketchers,shoe,Yellow,80,USD,925,TRUE,"S,M,L"
SKU00648,Nike,shoe,Navy,69,USD,0,FALSE,"XS,S,M,L"
SKU09759,Onitsuka,shoe,Grey,89,USD,0,FALSE,"XS,S,M,L"
SKU02754,Vans,shoe,Khaki,100,USD,1561,TRUE,"M,L"
SKU00455,Nike,shoe,Khaki,79,USD,0,FALSE,"S,M,XL"
SKU03682,Puma,shoe,Red,40,USD,42,TRUE,"S,L,XL"
SKU01436,Adidas,shoe,White,95,USD,1234,TRUE,"XS,M,L"
SKU05773,Hummel,shoe,Green,35,USD,0,FALSE,"S,M,L"
SKU02999,Vans,shoe,Khaki,68,USD,3,TRUE,"XS,S,M,L"
SKU06569,Diadora,shoe,Black,85,USD,0,FALSE,"S,M,L"
SKU05029,Hummel,shoe,Ivory,89,USD,0,FALSE,"S,M,L,XL"
SKU03854,Puma,shoe,Blue,52,USD,0,FALSE,"S,M"
SKU01526,Adidas,shoe,White,71,USD,1929,TRUE,"M,L,XL"
SKU08892,Converse,shoe,Blue,81,USD,217,TRUE,"S,M,L"
SKU08218,Converse,shoe,Khaki,52,USD,0,FALSE,"S,L"
SKU02834,Vans,shoe,Green,48,USD,0,FALSE,"S,M,L,XL"
SKU01736,Adidas,shoe,Khaki,83,USD,0,FALSE,"S,M,L,XL"
SKU05980,Hummel,shoe,Black,43,USD,182,TRUE,"S,M"
SKU06034,Diadora,shoe,Navy,48,USD,343,TRUE,"S,M,L"
SKU00101,Nike,shoe,Red,73,USD,311,TRUE,"S,L,XL"
SKU07012,NewBalance,shoe,Yellow,88,USD,0,FALSE,"XXS,S,M"
SKU07218,NewBalance,shoe,Red,51,USD,1537,TRUE,"M,L"
SKU01279,Adidas,shoe,Blue,64,USD,0,FALSE,"XS,S,M,L"
SKU04843,Sketchers,shoe,Navy,66,USD,508,TRUE,"S,M"
SKU07840,NewBalance,shoe,Yellow,58,USD,0,FALSE,"M,L"
SKU07335,NewBalance,shoe,Black,68,USD,0,FALSE,"S,M,L"
SKU08489,Converse,shoe,Green,91,USD,632,TRUE,"S,M,L"
SKU06292,Diadora,shoe,White,73,USD,307,TRUE,"S,M,L"
SKU06406,Diadora,shoe,Red,79,USD,0,FALSE,"M,L,XL"
SKU04015,Sketchers,shoe,Ivory,79,USD,0,FALSE,"S,M,L"
SKU04846,Sketchers,shoe,Navy,43,USD,708,TRUE,"S,M,L"
SKU00163,Nike,shoe,Navy,78,USD,980,TRUE,"M,XL"
SKU04041,Sketchers,shoe,Ivory,100,USD,1224,TRUE,"S,M,XL"
SKU07381,NewBalance,shoe,Navy,88,USD,0,FALSE,"M,XL,XXL"
SKU07270,NewBalance,shoe,Red,49,USD,0,FALSE,"S,M,L,XL"
SKU07574,NewBalance,shoe,Navy,35,USD,467,TRUE,"S,M,L"
SKU06658,Diadora,shoe,Khaki,60,USD,1111,TRUE,"M,L,XL,XXL"
SKU02597,Vans,shoe,Navy,40,USD,0,FALSE,L
SKU00262,Nike,shoe,Khaki,84,USD,0,FALSE,"XS,L"
SKU06078,Diadora,shoe,Yellow,60,USD,829,TRUE,"XXS,S,M,L"
SKU07441,NewBalance,shoe,Yellow,75,USD,0,FALSE,"XS,S,M,L,XXL"
SKU03735,Puma,shoe,Ivory,82,USD,0,FALSE,"S,M"
SKU02233,Vans,shoe,Khaki,57,USD,1805,TRUE,"XS,S,M,L,XL"
SKU09357,Onitsuka,shoe,Black,71,USD,842,TRUE,"M,L,XL"
SKU09535,Onitsuka,shoe,Blue,61,USD,0,FALSE,"XXS,XS,M,XL,XXL"
SKU09132,Onitsuka,shoe,Grey,67,USD,1959,TRUE,"S,M,L"
SKU00485,Nike,shoe,Ivory,75,USD,1359,TRUE,"S,M,L"
SKU07130,NewBalance,shoe,Navy,79,USD,0,FALSE,"L,XXL"
SKU05245,Hummel,shoe,Grey,96,USD,652,TRUE,"M,XL"
SKU04713,Sketchers,shoe,Navy,79,USD,0,FALSE,"S,M,L"
SKU06120,Diadora,shoe,Khaki,53,USD,1367,TRUE,"S,M,L,XL"
SKU07378,NewBalance,shoe,Black,36,USD,1163,TRUE,"XS,S,M,L,XL"
SKU03183,Puma,shoe,Black,45,USD,1779,TRUE,"S,M"
SKU08204,Converse,shoe,Ivory,82,USD,1495,TRUE,"S,M,L"
SKU02297,Vans,shoe,White,48,USD,0,FALSE,"S,L,XL"
SKU06751,Diadora,shoe,Grey,94,USD,1527,TRUE,"XS,S,L"
SKU04740,Sketchers,shoe,Yellow,94,USD,854,TRUE,"XS,S,M,L"
SKU02471,Vans,shoe,White,61,USD,0,FALSE,"XS,S,M,L,XL"
SKU00525,Nike,shoe,Blue,51,USD,0,FALSE,"S,M,L,XL"
SKU07783,NewBalance,shoe,Grey,55,USD,48,TRUE,"S,L,XL"
SKU07380,NewBalance,shoe,Grey,81,USD,262,TRUE,"S,M,L"
SKU07092,NewBalance,shoe,Navy,55,USD,0,FALSE,"S,M"
SKU02139,Vans,shoe,Khaki,88,USD,91,TRUE,"S,L,XL"
SKU09381,Onitsuka,shoe,Black,68,USD,861,TRUE,"S,M,L"
SKU09369,Onitsuka,shoe,Grey,91,USD,668,TRUE,"S,M"
SKU02137,Vans,shoe,Ivory,71,USD,1543,TRUE,"S,M,L,XL"
SKU08510,Converse,shoe,Yellow,43,USD,1755,TRUE,"S,M,L,XXL"
SKU05417,Hummel,shoe,White,95,USD,1955,TRUE,"XS,S,M,L"
SKU06839,Diadora,shoe,Red,49,USD,676,TRUE,"XS,S,M"
SKU01905,Adidas,shoe,Khaki,88,USD,390,TRUE,"XS,M,L,XL"
SKU00128,Nike,shoe,Green,43,USD,0,FALSE,"S,M,XL"
SKU07785,NewBalance,shoe,Navy,42,USD,1396,TRUE,"XXS,S,M,L,XL"
SKU04878,Sketchers,shoe,Red,39,USD,0,FALSE,"S,M,L"
SKU09404,Onitsuka,shoe,Grey,61,USD,1897,TRUE,"S,M,L"
SKU01088,Adidas,shoe,Black,58,USD,0,FALSE,"S,M"
SKU01398,Adidas,shoe,White,33,USD,201,TRUE,"S,M,L"
SKU03575,Puma,shoe,Blue,76,USD,0,FALSE,"S,M,L"
SKU05552,Hummel,shoe,Ivory,35,USD,70,TRUE,"M,L,XXL"
SKU08796,Converse,shoe,Khaki,55,USD,1842,TRUE,"XS,S,M,L"
SKU08925,Converse,shoe,Yellow,71,USD,0,FALSE,"S,M,XL"
SKU04731,Sketchers,shoe,Blue,78,USD,244,TRUE,"S,M,L,XL"
SKU09426,Onitsuka,shoe,Black,34,USD,0,FALSE,"S,M,L,XL"
SKU03585,Puma,shoe,Navy,55,USD,0,FALSE,"XS,L,XL"
SKU06128,Diadora,shoe,Blue,71,USD,0,FALSE,"S,M"
SKU07892,NewBalance,shoe,Grey,68,USD,0,FALSE,"XS,L"
SKU04926,Sketchers,shoe,Black,99,USD,0,FALSE,M
SKU04070,Sketchers,shoe,Grey,91,USD,0,FALSE,"S,M,L,XL"
SKU08960,Converse,shoe,Blue,98,USD,1756,TRUE,"M,L"
SKU03716,Puma,shoe,Navy,76,USD,0,FALSE,"S,M"
SKU00217,Nike,shoe,Ivory,59,USD,482,TRUE,"S,M,L"
SKU02949,Vans,shoe,Yellow,83,USD,153,TRUE,"S,M,L,XL"
SKU02255,Vans,shoe,White,62,USD,208,TRUE,"S,M,L,XL"
SKU00746,Nike,shoe,Green,34,USD,351,TRUE,"S,M,XXL"
SKU09791,Onitsuka,shoe,Ivory,70,USD,0,FALSE,"M,L"
SKU04111,Sketchers,shoe,Red,41,USD,0,FALSE,"S,M,L,XL,XXL"
SKU02467,Vans,shoe,Grey,50,USD,0,FALSE,"S,M,L,XXL"
SKU06905,Diadora,shoe,White,52,USD,0,FALSE,"M,L"
SKU04951,Sketchers,shoe,Green,31,USD,0,FALSE,"M,L,XL,XXL"
SKU09804,Onitsuka,shoe,White,66,USD,792,TRUE,"S,M"
SKU00044,Nike,shoe,Ivory,47,USD,0,FALSE,L
SKU05345,Hummel,shoe,Grey,62,USD,0,FALSE,"XS,S,M,L,XL"
SKU08156,Converse,shoe,Green,56,USD,675,TRUE,"S,M,L"
SKU02425,Vans,shoe,Green,56,USD,0,FALSE,"S,M,L"
SKU08955,Converse,shoe,Black,73,USD,1784,TRUE,"M,L"
SKU04737,Sketchers,shoe,Navy,36,USD,251,TRUE,"S,M,L,XL"
SKU07319,NewBalance,shoe,Yellow,95,USD,0,FALSE,"S,L"
SKU06398,Diadora,shoe,Green,36,USD,517,TRUE,"XS,S,M,L"
SKU09191,Onitsuka,shoe,Khaki,31,USD,208,TRUE,"M,L"
SKU06300,Diadora,shoe,Navy,40,USD,968,TRUE,"S,L"
SKU06672,Diadora,shoe,Khaki,67,USD,0,FALSE,"S,M,L"
SKU00941,Nike,shoe,Green,92,USD,387,TRUE,"XXS,S,L"
SKU03266,Puma,shoe,Black,61,USD,864,TRUE,"S,M,L"
SKU06762,Diadora,shoe,Navy,54,USD,0,FALSE,"S,M,L,XL"
SKU02367,Vans,shoe,Yellow,38,USD,292,TRUE,"S,M,L"
SKU04494,Sketchers,shoe,Black,74,USD,829,TRUE,S
SKU05152,Hummel,shoe,Navy,59,USD,1116,TRUE,"M,L"
SKU09693,Onitsuka,shoe,Red,61,USD,1614,TRUE,"XXS,S,M,L"
SKU04043,Sketchers,shoe,Khaki,52,USD,1490,TRUE,"XS,S,M,L,XL"
SKU02280,Vans,shoe,Red,59,USD,1818,TRUE,"S,M,L"
SKU09038,Onitsuka,shoe,Khaki,67,USD,779,TRUE,"S,M"
SKU00549,Nike,shoe,Grey,56,USD,0,FALSE,"XS,M"
SKU03573,Puma,shoe,Blue,97,USD,308,TRUE,"M,L,XL"
SKU07950,NewBalance,shoe,White,59,USD,368,TRUE,"S,M,L"
SKU02504,Vans,shoe,Red,47,USD,48,TRUE,"S,M,L"
SKU08745,Converse,shoe,Green,60,USD,0,FALSE,"M,L"
SKU06921,Diadora,shoe,Green,37,USD,0,FALSE,"S,M,L"
SKU08313,Converse,shoe,Green,73,USD,956,TRUE,"XXS,M,L"
SKU01496,Adidas,shoe,Ivory,71,USD,1177,TRUE,M
SKU07807,NewBalance,shoe,Ivory,91,USD,1797,TRUE,"S,M"
SKU07929,NewBalance,shoe,Navy,85,USD,182,TRUE,"S,M,L"
SKU08601,Converse,shoe,White,80,USD,26,TRUE,"S,M,L,XXL"
SKU02403,Vans,shoe,White,75,USD,158,TRUE,"XS,S,M,L"
SKU03504,Puma,shoe,Ivory,30,USD,0,FALSE,"S,M,L"
SKU00555,Nike,shoe,Navy,71,USD,0,FALSE,M
SKU04774,Sketchers,shoe,Ivory,35,USD,0,FALSE,M
SKU06271,Diadora,shoe,Red,73,USD,1489,TRUE,"S,M,L"
SKU01109,Adidas,shoe,Blue,63,USD,0,FALSE,"XS,S,M,L"
SKU01047,Adidas,shoe,Black,74,USD,0,FALSE,"S,L,XXL"
SKU06886,Diadora,shoe,Blue,44,USD,598,TRUE,"S,M,L,XL"
SKU04467,Sketchers,shoe,Black,74,USD,0,FALSE,"S,M,L,XL"
SKU06949,Diadora,shoe,Navy,52,USD,0,FALSE,"S,M,L,XL,XXL"
SKU06757,Diadora,shoe,Black,79,USD,219,TRUE,"S,M,L,XL,XXL"
SKU03558,Puma,shoe,Navy,68,USD,673,TRUE,"S,M,L,XL"
SKU07872,NewBalance,shoe,Ivory,51,USD,0,FALSE,"S,M,L,XXL"
SKU02854,Vans,shoe,Red,85,USD,0,FALSE,"S,M,L,XL"
SKU06825,Diadora,shoe,Grey,37,USD,0,FALSE,"S,M"
SKU06531,Diadora,shoe,Red,35,USD,0,FALSE,"S,M,L"
SKU01339,Adidas,shoe,Yellow,68,USD,0,FALSE,"M,XL"
SKU07035,NewBalance,shoe,Green,81,USD,1220,TRUE,"S,M"
SKU06755,Diadora,shoe,White,48,USD,0,FALSE,"S,M,L"
SKU06892,Diadora,shoe,Yellow,58,USD,0,FALSE,"S,M,L"
SKU08767,Converse,shoe,White,40,USD,0,FALSE,"M,XL"
SKU06959,Diadora,shoe,Green,87,USD,771,TRUE,"S,M,L,XL"
